Population Size,Num Generations,Crossover Rate,Differential Weight,Sequence Length,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
20,13,0.225,0.8,512,uniform_distro,0.8272614479064941,0.9416886568069458,0.9413870573043823,0.9351381063461304,0.8272614479064941,0.9399831295013428,0.9409629106521606
20,6,0.225,1.6,512,uniform_distro,0.8272204399108887,0.9084353446960449,0.8672336935997009,0.8272204399108887,0.9315286874771118,0.9104370474815369,0.874360978603363
5,25,0.45,1.6,512,normal_distro,0.826789140701294,0.9291577339172363,0.9191628098487854,0.9446500539779663,0.8519496917724609,0.826789140701294,0.9352579712867737
20,6,0.45,0.8,64,normal_distro,0.8263207674026489,0.9446700811386108,0.8263207674026489,0.9759643077850342,0.962273120880127,0.9157441258430481,0.9808964729309082
5,25,0.225,0.4,64,uniform_distro,0.8259488344192505,0.9604092836380005,0.9684224128723145,0.9388333559036255,0.9463142156600952,0.9814651012420654,0.8259488344192505
5,25,0.9,0.4,4,uniform_distro,0.8258110880851746,0.9849768280982971,0.9752212166786194,0.8946112990379333,0.9663557410240173,0.9322985410690308,0.8258110880851746
5,13,0.225,0.4,512,uniform_distro,0.8257233500480652,0.9236893653869629,0.943313479423523,0.8257233500480652,0.834210991859436,0.9177807569503784,0.8668740391731262
5,6,0.225,1.6,16,normal_distro,0.8256256580352783,0.8912872672080994,0.9085594415664673,0.9183214902877808,0.9336695671081543,0.8256256580352783,0.9763897657394409
5,13,0.9,0.8,128,normal_distro,0.8255271911621094,0.9820961952209473,0.9217907190322876,0.9403671026229858,0.8255271911621094,0.8757414817810059,0.9798998832702637
20,6,0.225,0.4,4,uniform_distro,0.8253285884857178,0.8253285884857178,0.927087128162384,0.946327805519104,0.9494864344596863,0.9625247716903687,0.9185084700584412
20,6,0.45,1.6,256,normal_distro,0.8252891898155212,0.943828821182251,0.9440820217132568,0.8959007859230042,0.8252891898155212,0.8675059676170349,0.9663394689559937
20,6,0.225,0.8,64,uniform_distro,0.8252317309379578,0.9822785258293152,0.932460367679596,0.9746067523956299,0.8252317309379578,0.9679487943649292,0.9475257396697998
5,13,0.45,0.8,64,uniform_distro,0.8251497149467468,0.8809241652488708,0.9834640026092529,0.9255661964416504,0.9451942443847656,0.8449484705924988,0.8251497149467468
20,13,0.9,0.4,64,uniform_distro,0.825149655342102,0.954375147819519,0.9738717079162598,0.9831267595291138,0.825149655342102,0.9844169616699219,0.9454162120819092
5,25,0.45,0.4,512,uniform_distro,0.8248533010482788,0.9035364389419556,0.9177207946777344,0.8248533010482788,0.8578970432281494,0.9086461067199707,0.8746858239173889
20,6,0.45,0.8,4,uniform_distro,0.8246479630470276,0.9544038772583008,0.9632633924484253,0.9109269380569458,0.8246479630470276,0.9146204590797424,0.9591160416603088
5,13,0.9,1.6,32,uniform_distro,0.824630618095398,0.954719066619873,0.824630618095398,0.8589757680892944,0.949308454990387,0.9668582081794739,0.9279197454452515
5,25,0.9,0.4,8,uniform_distro,0.824302077293396,0.9814236164093018,0.824302077293396,0.9981272220611572,0.9914093613624573,0.9686892032623291,0.8725345134735107
5,25,0.45,1.6,512,uniform_distro,0.8241584300994873,0.91098952293396,0.9162759780883789,0.924435019493103,0.9239653944969177,0.9169219732284546,0.8241584300994873
5,13,0.9,1.6,128,normal_distro,0.824100911617279,0.824100911617279,0.891732394695282,0.9535914659500122,0.8981505632400513,0.8420610427856445,0.9657663106918335
5,25,0.45,1.6,16,uniform_distro,0.8239989876747131,0.9046684503555298,0.9027608633041382,0.8239989876747131,0.8888207674026489,0.8818255662918091,0.9491240978240967
10,6,0.45,0.4,128,uniform_distro,0.8236640095710754,0.8236640095710754,0.9726735353469849,0.9564188122749329,0.8332520127296448,0.9637542366981506,0.8601521253585815
10,13,0.225,0.8,32,uniform_distro,0.8231209516525269,0.8231209516525269,0.9693576693534851,0.9109928607940674,0.9675649404525757,0.9951067566871643,0.9882783889770508
5,13,0.9,1.6,8,uniform_distro,0.822993278503418,0.9588073492050171,0.8535983562469482,0.829033613204956,0.9342020750045776,0.8913744688034058,0.822993278503418
10,13,0.45,1.6,512,normal_distro,0.8222768306732178,0.9394047260284424,0.864127516746521,0.8444675207138062,0.9176163077354431,0.8222768306732178,0.9397052526473999
10,13,0.9,0.8,128,normal_distro,0.8220319151878357,0.967756986618042,0.974185585975647,0.8220319151878357,0.8658999800682068,0.9732977151870728,0.9596408605575562
20,6,0.225,0.4,128,uniform_distro,0.821812629699707,0.892308235168457,0.9145327210426331,0.9937612414360046,0.821812629699707,0.9543192982673645,0.9483816623687744
5,25,0.45,0.8,16,normal_distro,0.8216461539268494,0.9277242422103882,0.8216461539268494,0.9551979303359985,0.9416087865829468,0.914496898651123,0.9906606078147888
10,13,0.225,1.6,512,normal_distro,0.8214088678359985,0.9424705505371094,0.918059229850769,0.9020183682441711,0.8492025136947632,0.8214088678359985,0.9307653903961182
10,13,0.225,0.4,256,uniform_distro,0.8211346864700317,0.8649139404296875,0.9708088636398315,0.8760687112808228,0.9366403818130493,0.9604589343070984,0.8211346864700317
5,13,0.9,1.6,128,uniform_distro,0.8210312724113464,0.9595810174942017,0.980941653251648,0.943931519985199,0.8310361504554749,0.9170451760292053,0.8210312724113464
5,13,0.9,0.8,32,uniform_distro,0.8205306529998779,0.9509381055831909,0.8205306529998779,0.936001181602478,0.9660009145736694,0.9004749655723572,0.8760602474212646
10,6,0.45,0.4,256,uniform_distro,0.8204566836357117,0.8204566836357117,0.9523243308067322,0.8707807660102844,0.9720562100410461,0.9181853532791138,0.9089515805244446
20,6,0.9,1.6,8,uniform_distro,0.820415198802948,0.9809819459915161,0.9517042636871338,0.940829873085022,0.820415198802948,0.9752516746520996,0.980076253414154
20,6,0.45,1.6,128,uniform_distro,0.8202085494995117,0.956940233707428,0.9469667673110962,0.9418127536773682,0.8202085494995117,0.969030499458313,0.8364229202270508
5,25,0.45,1.6,64,normal_distro,0.8201494216918945,0.9683145880699158,0.9570074677467346,0.981480598449707,0.938734769821167,0.8201494216918945,0.964233934879303
5,25,0.45,0.4,256,uniform_distro,0.8199936747550964,0.9021385908126831,0.9036411046981812,0.9458828568458557,0.8253733515739441,0.8199936747550964,0.8938355445861816
20,6,0.225,1.6,64,uniform_distro,0.8199151754379272,0.8902733325958252,0.8199151754379272,0.917583167552948,0.9871031641960144,0.9095098376274109,0.9429060220718384
10,13,0.45,1.6,256,normal_distro,0.8196592330932617,0.9266655445098877,0.8965153694152832,0.9433873295783997,0.974182665348053,0.8196592330932617,0.8972358703613281
5,6,0.9,0.8,32,normal_distro,0.8193247318267822,0.8193247318267822,0.8328374028205872,0.869053304195404,0.8329308032989502,0.9514521360397339,0.9650126099586487
5,13,0.225,0.4,64,uniform_distro,0.8193208575248718,0.8944775462150574,0.9645904302597046,0.882143497467041,0.8193208575248718,0.9842457175254822,0.9616984724998474
5,25,0.9,0.8,8,uniform_distro,0.8191289901733398,0.9821746349334717,0.8191289901733398,0.9926166534423828,0.9432233572006226,0.9267296195030212,0.8874706029891968
5,6,0.45,1.6,512,normal_distro,0.818960428237915,0.9420465230941772,0.818960428237915,0.823584794998169,0.8373814821243286,0.9375313520431519,0.9308021068572998
20,6,0.225,0.8,256,uniform_distro,0.8189303278923035,0.9543406963348389,0.9168979525566101,0.8189303278923035,0.9580700397491455,0.8838444948196411,0.8744158744812012
10,6,0.45,0.8,64,normal_distro,0.818763017654419,0.9654396176338196,0.818763017654419,0.8636922836303711,0.8227717876434326,0.9240617752075195,0.9623212218284607
10,6,0.45,0.8,8,uniform_distro,0.8181643486022949,0.9501532912254333,0.8309062123298645,0.8181643486022949,0.9240633249282837,0.8995270729064941,0.942841112613678
5,13,0.9,0.8,256,normal_distro,0.8181363344192505,0.9647800922393799,0.9704371690750122,0.9519219398498535,0.9322856664657593,0.8181363344192505,0.9459834098815918
20,6,0.9,0.8,512,uniform_distro,0.8174639344215393,0.9411495923995972,0.9231670498847961,0.8174639344215393,0.923329770565033,0.9047887325286865,0.9187071919441223
20,6,0.45,1.6,256,uniform_distro,0.8174635171890259,0.912443220615387,0.9721116423606873,0.9674502015113831,0.8174635171890259,0.8815126419067383,0.8798805475234985
5,25,0.9,1.6,512,uniform_distro,0.8168646097183228,0.9239161014556885,0.888611912727356,0.9055812358856201,0.9047133922576904,0.8168646097183228,0.8894519805908203
10,6,0.225,1.6,8,normal_distro,0.8168354034423828,0.8168354034423828,0.8837180137634277,0.8566505908966064,0.9467390775680542,0.8585717678070068,0.8815693855285645
5,25,0.45,1.6,64,uniform_distro,0.8167451620101929,0.8756787776947021,0.9203588366508484,0.8534760475158691,0.8167451620101929,0.8908449411392212,0.9659321308135986
10,6,0.9,0.8,128,uniform_distro,0.8167225122451782,0.8167225122451782,0.9311150312423706,0.945615291595459,0.9213606119155884,0.890745222568512,0.9379359483718872
5,25,0.9,0.8,128,uniform_distro,0.8164981603622437,0.9183381795883179,0.9693126082420349,0.8842016458511353,0.9773335456848145,0.8164981603622437,0.9215213656425476
10,13,0.45,0.4,8,normal_distro,0.8158608675003052,0.9615408778190613,0.917877733707428,0.9236907958984375,0.8158608675003052,0.9317591190338135,0.9923133850097656
5,13,0.45,0.4,4,normal_distro,0.8155499696731567,0.9853670597076416,0.9011063575744629,0.9544422626495361,0.9006064534187317,0.8177824020385742,0.8155499696731567
10,6,0.225,1.6,64,normal_distro,0.8144581317901611,0.9630280137062073,0.9378184080123901,0.8431025743484497,0.9660195112228394,0.8144581317901611,0.9519781470298767
10,25,0.225,1.6,8,normal_distro,0.8142900466918945,0.9734731912612915,0.8142900466918945,0.9828574657440186,0.991072416305542,0.9541247487068176,0.9809740781784058
5,25,0.45,0.4,8,uniform_distro,0.8141998648643494,0.8141998648643494,0.920861005783081,0.9200501441955566,0.9152553081512451,0.9574030637741089,0.9342377781867981
20,6,0.225,1.6,32,uniform_distro,0.8141674399375916,0.8141674399375916,0.8664551377296448,0.9777877330780029,0.8866991996765137,0.9301619529724121,0.9118945598602295
5,6,0.45,0.4,8,normal_distro,0.8136932849884033,0.8136932849884033,0.9539973735809326,0.9741665124893188,0.8843162059783936,0.9305468201637268,0.8370089530944824
5,6,0.45,1.6,8,uniform_distro,0.8133689165115356,0.8883819580078125,0.9497109651565552,0.8874704837799072,0.8133689165115356,0.8909329175949097,0.9123285412788391
10,13,0.225,0.4,8,normal_distro,0.8132325410842896,0.9966843128204346,0.9407118558883667,0.985886812210083,0.9391048550605774,0.8132325410842896,0.9550952911376953
5,25,0.9,0.8,64,normal_distro,0.8132040500640869,0.9780712723731995,0.9867523908615112,0.9814131259918213,0.9688887000083923,0.8132040500640869,0.9729317426681519
20,6,0.225,1.6,256,uniform_distro,0.8130868077278137,0.9452008008956909,0.849777340888977,0.8486318588256836,0.8130868077278137,0.85105299949646,0.941533625125885
10,13,0.225,0.8,8,normal_distro,0.8130158185958862,0.9605451822280884,0.9292564392089844,0.9187746644020081,0.9419596791267395,0.9564989805221558,0.8130158185958862
5,13,0.9,1.6,256,normal_distro,0.8129682540893555,0.9540866613388062,0.8904740810394287,0.852999210357666,0.8129682540893555,0.9045138359069824,0.9714694619178772
5,13,0.225,0.4,256,uniform_distro,0.8127120733261108,0.9510800838470459,0.9044694304466248,0.9025623798370361,0.8127120733261108,0.9678350687026978,0.8990598917007446
5,6,0.9,1.6,512,normal_distro,0.8126937747001648,0.9393972754478455,0.9278985261917114,0.8342810273170471,0.9085389971733093,0.8126937747001648,0.8831849098205566
10,6,0.45,0.4,4,uniform_distro,0.8125351667404175,0.9837043881416321,0.9724105596542358,0.9192026853561401,0.8125351667404175,0.9794785976409912,0.8342911601066589
5,13,0.225,0.8,128,uniform_distro,0.8123866319656372,0.9544245600700378,0.8123866319656372,0.9128108024597168,0.8909814357757568,0.9180289506912231,0.9049060344696045
5,25,0.225,0.4,4,normal_distro,0.8123327493667603,0.9511215686798096,0.9671361446380615,0.8236340880393982,0.8123327493667603,0.9090625047683716,0.9836272597312927
5,6,0.225,0.4,32,uniform_distro,0.8119240403175354,0.8119240403175354,0.96497642993927,0.8544691801071167,0.947288990020752,0.8459571599960327,0.9748387932777405
20,6,0.9,1.6,32,normal_distro,0.8116326332092285,0.9537930488586426,0.973220944404602,0.9109896421432495,0.9762682318687439,0.8116326332092285,0.9629437923431396
5,6,0.225,1.6,16,uniform_distro,0.8114355802536011,0.8831355571746826,0.9299259781837463,0.8114355802536011,0.9290227890014648,0.880112886428833,0.8916804790496826
10,6,0.45,0.4,32,normal_distro,0.81134033203125,0.928187906742096,0.9240247011184692,0.81134033203125,0.9530002474784851,0.9449032545089722,0.9168760776519775
20,6,0.9,1.6,256,uniform_distro,0.8111428618431091,0.8639813661575317,0.9785283803939819,0.9307292103767395,0.9394683241844177,0.8111428618431091,0.8920158743858337
5,13,0.9,0.8,8,normal_distro,0.8104780912399292,0.9921647310256958,0.9829405546188354,0.8104780912399292,0.88360196352005,0.9120057225227356,0.9586483240127563
10,13,0.225,0.8,256,uniform_distro,0.8103232979774475,0.8434181213378906,0.9555023908615112,0.9246236085891724,0.8616377115249634,0.928518533706665,0.8103232979774475
5,13,0.45,1.6,128,uniform_distro,0.8103070259094238,0.9167890548706055,0.8103070259094238,0.946584939956665,0.8457800149917603,0.9741478562355042,0.890653133392334
10,6,0.225,0.4,16,uniform_distro,0.8102902173995972,0.8850224018096924,0.9777597188949585,0.8102902173995972,0.9383029937744141,0.9058527946472168,0.9010732769966125
10,6,0.45,0.8,32,uniform_distro,0.8101508021354675,0.9341244697570801,0.9137650728225708,0.9556419849395752,0.9736472964286804,0.8101508021354675,0.9649868011474609
5,25,0.225,0.8,4,uniform_distro,0.8099138140678406,0.9695594310760498,0.8857660293579102,0.99684739112854,0.8099138140678406,0.8463988304138184,0.9815614223480225
10,13,0.9,1.6,32,uniform_distro,0.809688150882721,0.9607199430465698,0.809688150882721,0.9844464659690857,0.9025119543075562,0.8709256649017334,0.9067662954330444
10,13,0.225,0.4,4,normal_distro,0.8090698719024658,0.9968761801719666,0.8090698719024658,0.99318927526474,0.8914040327072144,0.9403324127197266,0.9611081480979919
20,6,0.45,0.8,64,uniform_distro,0.8090392351150513,0.9784761667251587,0.8090392351150513,0.9273724555969238,0.970128059387207,0.9652745723724365,0.9775168895721436
5,25,0.225,1.6,256,normal_distro,0.8090153932571411,0.9558664560317993,0.9188669919967651,0.9714970588684082,0.8090153932571411,0.9219146966934204,0.9625500440597534
10,6,0.45,0.4,16,uniform_distro,0.8085784912109375,0.8848175406455994,0.9841574430465698,0.8272273540496826,0.8085784912109375,0.9118089079856873,0.9675623178482056
10,13,0.45,0.8,4,uniform_distro,0.8085775971412659,0.9533805847167969,0.9723775386810303,0.8085775971412659,0.9769876599311829,0.9162874221801758,0.9719667434692383
10,6,0.9,0.8,32,normal_distro,0.8082498908042908,0.9861222505569458,0.8082498908042908,0.8391921520233154,0.9639493823051453,0.9501378536224365,0.9189833998680115
20,13,0.45,0.4,128,normal_distro,0.8079600930213928,0.9823142290115356,0.9550027847290039,0.9553722143173218,0.8079600930213928,0.9445461630821228,0.976086437702179
20,13,0.9,0.8,32,uniform_distro,0.8070733547210693,0.946539044380188,0.9708447456359863,0.9693049788475037,0.9932646751403809,0.8070733547210693,0.9579458832740784
10,13,0.45,0.8,16,uniform_distro,0.8063964247703552,0.9865231513977051,0.8063964247703552,0.9636132717132568,0.943680465221405,0.9460117816925049,0.8630715012550354
5,6,0.225,0.8,32,uniform_distro,0.8063196539878845,0.9147272109985352,0.8615151047706604,0.8063196539878845,0.930155336856842,0.9352489113807678,0.8980212807655334
5,13,0.225,1.6,8,uniform_distro,0.8056343793869019,0.8659887313842773,0.9421600103378296,0.9306261539459229,0.9324008226394653,0.8265937566757202,0.8056343793869019
5,13,0.225,0.4,4,normal_distro,0.8046591281890869,0.9066288471221924,0.9939603805541992,0.8046591281890869,0.9689668416976929,0.8144215941429138,0.9539450407028198
10,13,0.45,0.4,256,uniform_distro,0.8043593764305115,0.8454434871673584,0.8043593764305115,0.9386934638023376,0.962052047252655,0.9334312677383423,0.9665845632553101
5,13,0.225,0.8,4,uniform_distro,0.80425626039505,0.80425626039505,0.9927188754081726,0.8530875444412231,0.8289743661880493,0.9645230770111084,0.9874454736709595
20,6,0.9,0.8,32,uniform_distro,0.8039678335189819,0.9174900054931641,0.9862020611763,0.9685962796211243,0.9550604820251465,0.9945875406265259,0.8039678335189819
5,13,0.225,1.6,64,normal_distro,0.8032574653625488,0.8032574653625488,0.8403929471969604,0.9083408117294312,0.9429040551185608,0.9492642879486084,0.9680805802345276
5,25,0.9,1.6,4,normal_distro,0.802670955657959,0.9836786985397339,0.802670955657959,0.9659108519554138,0.9856179356575012,0.8132511377334595,0.9361612200737
20,6,0.45,0.8,16,normal_distro,0.80210280418396,0.9240390062332153,0.9793621897697449,0.989299476146698,0.80210280418396,0.9575709104537964,0.9619752168655396
10,6,0.225,0.8,16,uniform_distro,0.8001081943511963,0.8918812274932861,0.8782410621643066,0.8001081943511963,0.9716187119483948,0.9588660597801208,0.9651552438735962
10,6,0.9,0.8,256,normal_distro,0.8000223636627197,0.9437167644500732,0.8000223636627197,0.9357096552848816,0.845659077167511,0.8704437613487244,0.965115487575531
5,25,0.225,1.6,8,normal_distro,0.7991412281990051,0.9582816362380981,0.7991412281990051,0.9331965446472168,0.9182480573654175,0.7996148467063904,0.8571007251739502
5,13,0.9,0.4,512,uniform_distro,0.7989870309829712,0.9496393799781799,0.9152575135231018,0.9332277178764343,0.9140651226043701,0.9327396750450134,0.7989870309829712
5,6,0.9,0.8,16,normal_distro,0.7987323999404907,0.7987323999404907,0.8738547563552856,0.8793319463729858,0.9299306273460388,0.909696638584137,0.8830229043960571
